,Unnamed: 0,word_lex_0,word_form_0,word_gramm_0,word_lex_1,word_form_1,word_gramm_1,used
18383,18383,часть,часть,"S,f,inan,nom,sg",интеллигенция,интеллигенции,"S,f,gen,inan,sg",False
18384,18384,часть,часть,"S,f,inan,nom,sg",россия,России,"S,f,gen,inan,sg,topon",False
18385,18385,чашка,чашка,"S,f,inan,nom,sg",чай,чая,"S,gen,inan,m,sg",False
18386,18386,язва,язва,"S,f,inan,nom,sg",желудок,желудка,"S,gen,inan,m,sg",False
18387,18387,ветеран,ветеран,"S,anim,m,nom,sg",война,войны,"S,f,gen,inan,sg",False
18388,18388,дама,дама,"S,anim,f,nom,sg",год,лет,"S,gen,inan,m,pl",False
18389,18389,инвалид,инвалид,"S,anim,m,nom,sg",война,войны,"S,f,gen,inan,sg",False
18390,18390,капитан,капитан,"S,anim,m,nom,sg",команда,команды,"S,f,gen,inan,sg",False
18391,18391,комендант,комендант,"S,anim,m,nom,sg",крепостя,крепости,"S,f,gen,inan,sg",False
18392,18392,куча,куча,"S,f,inan,nom,sg",деньги,денег,"S,f,gen,inan,pl",False
18393,18393,линия,линия,"S,f,inan,nom,sg",поведение,поведения,"S,gen,inan,n,sg",False
18394,18394,поведение,поведение,"S,inan,n,nom,sg",человек,человека,"S,anim,gen,m,sg",False
18395,18395,принятие,принятие,"S,inan,n,nom,sg",мера,мер,"S,f,gen,inan,pl",False
18396,18396,род,род,"S,inan,m,nom,sg",занятие,занятий,"S,gen,inan,n,pl",False
18397,18397,весна,весна,"S,f,inan,nom,sg",лето,лето,"S,inan,n,nom,sg",False
18398,18398,дело,дело,"S,inan,n,nom,sg",жизнь,жизни,"S,f,gen,inan,sg",False
18399,18399,дом,дом,"S,inan,m,nom,sg",ученый,ученых,"S,anim,gen,m,pl",False
18400,18400,житель,жители,"S,anim,m,nom,pl",остров,острова,"S,gen,inan,m,sg",False
18401,18401,записка,записки,"S,f,inan,nom,pl",охотник,охотника,"S,anim,gen,m,sg",False
18402,18402,звук,звуки,"S,inan,m,nom,pl",оркестр,оркестра,"S,gen,inan,m,sg",False
18403,18403,комитет,комитет,"S,inan,m,nom,sg",министр,министров,"S,anim,gen,m,pl",False
18404,18404,контроль,контроль,"S,inan,m,nom,sg",качество,качества,"S,gen,inan,n,sg",False
18405,18405,май,май,"S,inan,m,nom,sg",июнь,июнь,"S,inan,m,nom,sg",False
18406,18406,повышение,повышение,"S,inan,n,nom,sg",производительность,производительности,"S,f,gen,inan,sg",False
18407,18407,спутник,спутник,"S,inan,m,nom,sg",земля,Земли,"S,f,gen,inan,sg,topon",False
18408,18408,ход,ход,"S,inan,m,nom,sg",развитие,развития,"S,gen,inan,n,sg",False
18409,18409,часть,часть,"S,f,inan,nom,sg",свет,света,"S,gen,inan,m,sg",False
18410,18410,число,число,"S,inan,n,nom,sg",рабочий,рабочих,"S,anim,gen,m,pl",False
18411,18411,дата,дата,"S,f,inan,nom,sg",смерть,смерти,"S,f,gen,inan,sg",False
18412,18412,мальчик,мальчик,"S,anim,m,nom,sg",мальчик,мальчик,"S,anim,m,nom,sg",False
18413,18413,солнце,солнце,"S,inan,n,nom,sg",правда,правды,"S,f,gen,inan,sg",False
18414,18414,атом,атомы,"S,inan,m,nom,pl",углерод,углерода,"S,gen,inan,m,sg",False
18415,18415,затмение,затмение,"S,inan,n,nom,sg",солнце,солнца,"S,gen,inan,n,sg",False
18416,18416,князь,князь,"S,anim,m,nom,sg",мир,мира,"S,gen,inan,m,sg",False
18417,18417,поле,поле,"S,inan,n,nom,sg",земля,Земли,"S,f,gen,inan,sg,topon",False
18418,18418,порядок,порядок,"S,inan,m,nom,sg",рассмотрение,рассмотрения,"S,gen,inan,n,sg",False
18419,18419,система,система,"S,f,inan,nom,sg",оплата,оплаты,"S,f,gen,inan,sg",False
18420,18420,сущность,сущность,"S,f,inan,nom,sg",человек,человека,"S,anim,gen,m,sg",False
18421,18421,температура,температура,"S,f,inan,nom,sg",кипение,кипения,"S,gen,inan,n,sg",False
18422,18422,товарищ,товарищ,"S,anim,m,nom,sg",директор,директор,"S,anim,m,nom,sg",False
18423,18423,уровень,уровень,"S,inan,m,nom,sg",подготовка,подготовки,"S,f,gen,inan,sg",False
18424,18424,атом,атомы,"S,inan,m,nom,pl",водород,водорода,"S,gen,inan,m,sg",False
18425,18425,выработка,выработка,"S,f,inan,nom,sg",электроэнергия,электроэнергии,"S,f,gen,inan,sg",False
18426,18426,проект,проект,"S,inan,m,nom,sg",план,плана,"S,gen,inan,m,sg",False
18427,18427,коэффициент,коэффициент,"S,inan,m,nom,sg",корреляция,корреляции,"S,f,gen,inan,sg",False
18428,18428,срок,срок,"S,inan,m,nom,sg",исполнение,исполнения,"S,gen,inan,n,sg",False
18429,18429,представитель,представитель,"S,anim,m,nom,sg",правительство,правительства,"S,gen,inan,n,sg",False
18430,18430,член,члены,"S,anim,m,nom,pl",собор,собора,"S,gen,inan,m,sg",False
18431,18431,ввод,вводы,"S,inan,m,nom,pl",мощность,мощностей,"S,f,gen,inan,pl",False
18432,18432,командир,командир,"S,anim,m,nom,sg",эскадрон,эскадрона,"S,gen,inan,m,sg",False
18433,18433,начальник,начальник,"S,anim,m,nom,sg",край,края,"S,gen,inan,m,sg",False
18434,18434,отец,отцы,"S,anim,m,nom,pl",иезуит,иезуиты,"S,anim,m,nom,pl",False
18435,18435,ракета,ракета,"S,f,inan,nom,sg",носитель,носитель,"S,f,inan,nom,sg",False
18436,18436,республика,республика,"S,f,inan,nom,sg",корея,Корея,"S,f,inan,nom,sg,topon",False
18437,18437,комиссар,комиссар,"S,anim,m,nom,sg",штаб,штаба,"S,gen,inan,m,sg",False
18438,18438,список,список,"S,inan,m,nom,sg",благодеяние,благодеяний,"S,gen,inan,n,pl",False
18439,18439,часть,часть,"S,f,inan,nom,sg",эпипрокт,эпипрокта,"S,gen,inan,m,sg",False
18440,18440,верхушка,верхушки,"S,f,inan,nom,pl",дерево,деревьев,"S,gen,inan,n,pl",False
18441,18441,возможность,возможность,"S,f,inan,nom,sg",создание,создания,"S,gen,inan,n,sg",False
18442,18442,год,год,"S,inan,m,nom,sg",год,год,"S,inan,m,nom,sg",False
18443,18443,действие,действие,"S,inan,n,nom,sg",роман,романа,"S,gen,inan,m,sg",False
18444,18444,защита,защита,"S,f,inan,nom,sg",интерес,интересов,"S,gen,inan,m,pl",False
18445,18445,зеркало,зеркало,"S,inan,n,nom,sg",душа,души,"S,f,gen,inan,sg",False
18446,18446,круг,круг,"S,inan,m,nom,sg",общение,общения,"S,gen,inan,n,sg",False
18447,18447,мать,мать,"S,anim,f,nom,sg",семейство,семейства,"S,gen,inan,n,sg",False
18448,18448,новость,новости,"S,f,inan,nom,pl",наука,науки,"S,f,gen,inan,sg",False
18449,18449,основа,основа,"S,f,inan,nom,sg",основа,основ,"S,f,gen,inan,pl",False
18450,18450,положение,положение,"S,inan,n,nom,sg",человек,человека,"S,anim,gen,m,sg",False
18451,18451,полпред,полпред,"S,anim,m,nom,sg",президент,президента,"S,anim,gen,m,sg",False
18452,18452,привет,привет,"S,inan,m,nom,sg",привет,привет,"S,inan,m,nom,sg",False
18453,18453,разрешение,разрешение,"S,inan,n,nom,sg",вопрос,вопроса,"S,gen,inan,m,sg",False
18454,18454,реализация,реализация,"S,f,inan,nom,sg",проект,проекта,"S,gen,inan,m,sg",False
18455,18455,сестра,сестра,"S,anim,f,nom,sg",жена,жены,"S,anim,f,gen,sg",False
18456,18456,смерть,смерть,"S,f,inan,nom,sg",мать,матери,"S,anim,f,gen,sg",False
18457,18457,событие,события,"S,inan,n,nom,pl",жизнь,жизни,"S,f,gen,inan,sg",False
18458,18458,средство,средство,"S,inan,n,nom,sg",борьба,борьбы,"S,f,gen,inan,sg",False
18459,18459,течение,течение,"S,inan,n,nom,sg",река,реки,"S,f,gen,inan,sg",False
18460,18460,условие,условия,"S,inan,n,nom,pl",существование,существования,"S,gen,inan,n,sg",False
18461,18461,час,час,"S,inan,m,nom,sg",езда,езды,"S,f,gen,inan,sg",False
18462,18462,человек,человек,"S,anim,m,nom,sg",дело,дела,"S,gen,inan,n,sg",False
18463,18463,вопрос,вопросы,"S,inan,m,nom,pl",теория,теории,"S,f,gen,inan,sg",False
18464,18464,время,время,"S,inan,n,nom,sg",начало,начала,"S,gen,inan,n,sg",False
18465,18465,глава,глава,"S,anim,m,nom,sg",делегация,делегации,"S,f,gen,inan,sg",False
18466,18466,дар,дар,"S,inan,m,nom,sg",природа,природы,"S,f,gen,inan,sg",False
18467,18467,директор,директор,"S,anim,m,nom,sg",магазин,магазина,"S,gen,inan,m,sg",False
18468,18468,золото,золото,"S,inan,n,nom,sg",серебро,серебро,"S,inan,n,nom,sg",False
18469,18469,место,место,"S,inan,n,nom,sg",проведение,проведения,"S,gen,inan,n,sg",False
18470,18470,неправда,неправда,"S,f,inan,nom,sg",неправда,неправда,"S,f,inan,nom,sg",False
18471,18471,пир,пир,"S,inan,m,nom,sg",гора,горой,"S,f,inan,ins,sg",False
18472,18472,постановка,постановка,"S,f,inan,nom,sg",проблема,проблемы,"S,f,gen,inan,sg",False
18473,18473,проверка,проверка,"S,f,inan,nom,sg",документ,документов,"S,gen,inan,m,pl",False
18474,18474,ребенок,дети,"S,anim,m,nom,pl",внук,внуки,"S,anim,m,nom,pl",False
18475,18475,рост,рост,"S,inan,m,nom,sg",тариф,тарифов,"S,gen,inan,m,pl",False
18476,18476,секретарь,секретарь,"S,anim,m,nom,sg",комитет,комитета,"S,gen,inan,m,sg",False
18477,18477,сила,силы,"S,f,inan,nom,pl",страна,страны,"S,f,gen,inan,sg",False
18478,18478,спаситель,спаситель,"S,anim,m,nom,sg",мир,мира,"S,gen,inan,m,sg",False
18479,18479,угол,углы,"S,inan,m,nom,pl",рот,рта,"S,gen,inan,m,sg",False
18480,18480,цель,цель,"S,f,inan,nom,sg",поездка,поездки,"S,f,gen,inan,sg",False
18481,18481,экономика,экономика,"S,f,inan,nom,sg",россия,России,"S,f,gen,inan,sg,topon",False
18482,18482,круг,круг,"S,inan,m,nom,sg",интерес,интересов,"S,gen,inan,m,pl",False
18483,18483,личность,личность,"S,f,inan,nom,sg",человек,человека,"S,anim,gen,m,sg",False
18484,18484,начало,начало,"S,inan,n,nom,sg",август,августа,"S,gen,inan,m,sg",False
18485,18485,передел,передел,"S,inan,m,nom,sg",собственность,собственности,"S,f,gen,inan,sg",False
18486,18486,порок,порок,"S,inan,m,nom,sg",сердце,сердца,"S,gen,inan,n,sg",False
18487,18487,право,право,"S,inan,n,nom,sg",слово,слово,"S,inan,n,nom,sg",False
18488,18488,председатель,председатель,"S,anim,m,nom,sg",местком,месткома,"S,gen,inan,m,sg",False
18489,18489,председатель,председатель,"S,anim,m,nom,sg",профком,профкома,"S,gen,inan,m,sg",False
18490,18490,президент,президент,"S,anim,m,nom,sg",франция,Франции,"S,f,gen,inan,sg,topon",False
18491,18491,происхождение,происхождение,"S,inan,n,nom,sg",вид,видов,"S,gen,inan,m,pl",False
18492,18492,система,система,"S,f,inan,nom,sg",отношение,отношений,"S,gen,inan,n,pl",False
18493,18493,сущность,сущность,"S,f,inan,nom,sg",дело,дела,"S,gen,inan,n,sg",False
18494,18494,учитель,учитель,"S,anim,m,nom,sg",география,географии,"S,f,gen,inan,sg",False
18495,18495,часть,часть,"S,f,inan,nom,sg",природа,природы,"S,f,gen,inan,sg",False
18496,18496,чувство,чувство,"S,inan,n,nom,sg",опасность,опасности,"S,f,gen,inan,sg",False
18497,18497,движение,движение,"S,inan,n,nom,sg",душа,души,"S,f,gen,inan,sg",False
18498,18498,дворец,дворец,"S,inan,m,nom,sg",спорт,спорта,"S,gen,inan,m,sg",False
18499,18499,начальник,начальник,"S,anim,m,nom,sg",гарнизон,гарнизона,"S,gen,inan,m,sg",False
18500,18500,определение,определение,"S,inan,n,nom,sg",понятие,понятия,"S,gen,inan,n,sg",False
18501,18501,отец,отец,"S,anim,m,nom,sg",ребенок,ребенка,"S,anim,gen,m,sg",False
18502,18502,почта,почта,"S,f,inan,nom,sg",россия,России,"S,f,gen,inan,sg,topon",False
18503,18503,процесс,процесс,"S,inan,m,nom,sg",разложение,разложения,"S,gen,inan,n,sg",False
18504,18504,совершенствование,совершенствование,"S,inan,n,nom,sg",система,системы,"S,f,gen,inan,sg",False
18505,18505,ставка,ставка,"S,f,inan,nom,sg",налог,налога,"S,gen,inan,m,sg",False
18506,18506,пресса,пресса,"S,f,inan,nom,sg",россия,России,"S,f,gen,inan,sg,topon",False
18507,18507,тема,тема,"S,f,inan,nom,sg",разговор,разговора,"S,gen,inan,m,sg",False
18508,18508,пара,пара,"S,f,inan,nom,sg",пустяк,пустяков,"S,gen,inan,m,pl",False
18509,18509,решение,решение,"S,inan,n,nom,sg",совет,совета,"S,gen,inan,m,sg",False
18510,18510,давление,давление,"S,inan,n,nom,sg",вода,воды,"S,f,gen,inan,sg",False
18511,18511,отец,отец,"S,anim,m,nom,sg",невеста,невесты,"S,anim,f,gen,sg",False
18512,18512,сила,сила,"S,f,inan,nom,sg",сопротивление,сопротивления,"S,gen,inan,n,sg",False
18513,18513,бой,бой,"S,inan,m,nom,sg",час,часов,"S,gen,inan,m,pl",False
18514,18514,сумма,сумма,"S,f,inan,nom,sg",угол,углов,"S,gen,inan,m,pl",False
18515,18515,господин,господин,"S,anim,m,nom,sg",адмирал,адмирал,"S,anim,m,nom,sg",False
18516,18516,форма,форма,"S,f,inan,nom,sg",бытие,бытия,"S,gen,inan,n,sg",False
18517,18517,господин,господин,"S,anim,m,nom,sg",посол,посол,"S,anim,m,nom,sg",False
18518,18518,князь,князь,"S,anim,m,nom,sg",кесарь,кесарь,"S,anim,m,nom,sg",False
18519,18519,размер,размеры,"S,inan,m,nom,pl",тело,тела,"S,gen,inan,n,sg",False
18520,18520,склонение,склонение,"S,inan,n,nom,sg",компас,компаса,"S,gen,inan,m,sg",False
18521,18521,лист,лист,"S,inan,m,nom,sg",дело,дела,"S,gen,inan,n,sg",False
18522,18522,акция,акция,"S,f,inan,nom,sg",протест,протеста,"S,gen,inan,m,sg",False
18523,18523,анализ,анализ,"S,inan,m,nom,sg",состояние,состояния,"S,gen,inan,n,sg",False
18524,18524,большинство,большинство,"S,inan,n,nom,sg",россиянин,россиян,"S,anim,gen,m,pl",False
18525,18525,вице-премьер,вице-премьер,"S,anim,m,nom,sg",правительство,правительства,"S,gen,inan,n,sg",False
18526,18526,власть,власти,"S,f,inan,nom,pl",город,города,"S,gen,inan,m,sg",False
18527,18527,герой,герой,"S,anim,m,nom,sg",день,дня,"S,gen,inan,m,sg",False
18528,18528,гром,гром,"S,inan,m,nom,sg",пушка,пушек,"S,f,gen,inan,pl",False
18529,18529,декларация,декларация,"S,f,inan,nom,sg",право,прав,"S,gen,inan,n,pl",False
18530,18530,дело,дело,"S,inan,n,nom,sg",случай,случая,"S,gen,inan,m,sg",False
18531,18531,жажда,жажда,"S,f,inan,nom,sg",деятельность,деятельности,"S,f,gen,inan,sg",False
18532,18532,жизнь,жизнь,"S,f,inan,nom,sg",человечество,человечества,"S,gen,inan,n,sg",False
18533,18533,запах,запах,"S,inan,m,nom,sg",пот,пота,"S,gen,inan,m,sg",False
18534,18534,зелень,зелень,"S,f,inan,nom,sg",дерево,деревьев,"S,gen,inan,n,pl",False
18535,18535,знак,знак,"S,inan,m,nom,sg",равенство,равенства,"S,gen,inan,n,sg",False
18536,18536,край,край,"S,inan,m,nom,sg",свет,света,"S,gen,inan,m,sg",False
18537,18537,обмен,обмен,"S,inan,m,nom,sg",мысль,мыслей,"S,f,gen,inan,pl",False
18538,18538,постановление,постановление,"S,inan,n,nom,sg",президиум,президиума,"S,gen,inan,m,sg",False
18539,18539,предмет,предметы,"S,inan,m,nom,pl",роскошь,роскоши,"S,f,gen,inan,sg",False
18540,18540,представитель,представители,"S,anim,m,nom,pl",министерство,министерства,"S,gen,inan,n,sg",False
18541,18541,программа,программа,"S,f,inan,nom,sg",действие,действий,"S,gen,inan,n,pl",False
18542,18542,разработка,разработка,"S,f,inan,nom,sg",проект,проекта,"S,gen,inan,m,sg",False
18543,18543,рев,рев,"S,inan,m,nom,sg",мотор,моторов,"S,gen,inan,m,pl",False
18544,18544,результат,результаты,"S,inan,m,nom,pl",выборы,выборов,"S,gen,inan,m,pl",False
18545,18545,сотня,сотни,"S,f,inan,nom,pl",год,лет,"S,gen,inan,m,pl",False
18546,18546,спасение,спасение,"S,inan,n,nom,sg",россия,России,"S,f,gen,inan,sg,topon",False
18547,18547,судьба,судьбы,"S,f,inan,nom,pl",мир,мира,"S,gen,inan,m,sg",False
18548,18548,толпа,толпа,"S,f,inan,nom,sg",зев,зевак,"S,anim,gen,m,pl",False
18549,18549,тысяча,тысячи,"S,f,inan,nom,pl",глаз,глаз,"S,gen,inan,m,pl",False
18550,18550,чай,чай,"S,inan,m,nom,sg",сахар,сахар,"S,inan,m,nom,sg",False
18551,18551,черта,черта,"S,f,inan,nom,sg",оседлость,оседлости,"S,f,gen,inan,sg",False
18552,18552,число,число,"S,inan,n,nom,sg",больной,больных,"S,anim,gen,m,pl",False
18553,18553,чувство,чувство,"S,inan,n,nom,sg",чувство,чувство,"S,inan,n,nom,sg",False
18554,18554,шум,шум,"S,inan,m,nom,sg",ветер,ветра,"S,gen,inan,m,sg",False
18555,18555,шум,шум,"S,inan,m,nom,sg",дождь,дождя,"S,gen,inan,m,sg",False
18556,18556,шум,шум,"S,inan,m,nom,sg",мотор,мотора,"S,gen,inan,m,sg",False
18557,18557,автор,авторы,"S,anim,m,nom,pl",исследование,исследования,"S,gen,inan,n,sg",False
18558,18558,возможность,возможность,"S,f,inan,nom,sg",применение,применения,"S,gen,inan,n,sg",False
18559,18559,дом,дом,"S,inan,m,nom,sg",купец,купца,"S,anim,gen,m,sg",False
18560,18560,женщина,женщина,"S,anim,f,nom,sg",мать,мать,"S,anim,f,nom,sg",False
18561,18561,защита,защита,"S,f,inan,nom,sg",диссертация,диссертации,"S,f,gen,inan,sg",False
18562,18562,звук,звуки,"S,inan,m,nom,pl",рояль,рояля,"S,gen,inan,m,sg",False
18563,18563,история,история,"S,f,inan,nom,sg",город,города,"S,gen,inan,m,sg",False
18564,18564,конец,конец,"S,inan,m,nom,sg",май,мая,"S,gen,inan,m,sg",False
18565,18565,круг,круг,"S,inan,m,nom,sg",вопрос,вопросов,"S,gen,inan,m,pl",False
18566,18566,министр,министр,"S,anim,m,nom,sg",здравоохранение,здравоохранения,"S,gen,inan,n,sg",False
18567,18567,набор,набор,"S,inan,m,nom,sg",слово,слов,"S,gen,inan,n,pl",False
18568,18568,образ,образ,"S,inan,m,nom,sg",женщина,женщины,"S,anim,f,gen,sg",False
18569,18569,орудие,орудия,"S,inan,n,nom,pl",производство,производства,"S,gen,inan,n,sg",False
18570,18570,отец,отец,"S,anim,m,nom,sg",сын,сын,"S,anim,m,nom,sg",False
18571,18571,подъем,подъем,"S,inan,m,nom,sg",дух,духа,"S,gen,inan,m,sg",False
18572,18572,половина,половина,"S,f,inan,nom,sg",житель,жителей,"S,anim,gen,m,pl",False
18573,18573,принятие,принятие,"S,inan,n,nom,sg",закон,закона,"S,gen,inan,m,sg",False
18574,18574,прошлое,прошлое,"S,inan,n,nom,sg",настоящее,настоящее,"S,inan,n,nom,sg",False
18575,18575,пузырек,пузырьки,"S,inan,m,nom,pl",воздух,воздуха,"S,gen,inan,m,sg",False
18576,18576,режиссер,режиссер,"S,anim,m,nom,sg",фильм,фильма,"S,gen,inan,m,sg",False
18577,18577,сердце,сердце,"S,inan,n,nom,sg",человек,человека,"S,anim,gen,m,sg",False
18578,18578,слава,слава,"S,f,inan,nom,sg",герой,героям,"S,anim,dat,m,pl",False
18579,18579,слово,слова,"S,inan,n,nom,pl",любовь,любви,"S,f,gen,inan,sg",False
18580,18580,содержание,содержание,"S,inan,n,nom,sg",письмо,письма,"S,gen,inan,n,sg",False
18581,18581,съезд,съезд,"S,inan,m,nom,sg",писатель,писателей,"S,anim,gen,m,pl",False
18582,18582,член,члены,"S,anim,m,nom,pl",семейство,семейства,"S,gen,inan,n,sg",False
18583,18583,чтение,чтение,"S,inan,n,nom,sg",лекция,лекций,"S,f,gen,inan,pl",False
18584,18584,чувство,чувство,"S,inan,n,nom,sg",досада,досады,"S,f,gen,inan,sg",False
18585,18585,шайка,шайка,"S,f,inan,nom,sg",разбойник,разбойников,"S,anim,gen,m,pl",False
18586,18586,школа,школа,"S,f,inan,nom,sg",экономика,экономики,"S,f,gen,inan,sg",False
18587,18587,экономия,экономия,"S,f,inan,nom,sg",время,времени,"S,gen,inan,n,sg",False
18588,18588,бог,бог,"S,anim,m,nom,sg",любовь,любви,"S,f,gen,inan,sg",False
18589,18589,зав,зав,"S,anim,m,nom,sg",отдел,отделом,"S,inan,ins,m,sg",False
18590,18590,заместитель,заместитель,"S,anim,m,nom,sg",мэр,мэра,"S,anim,gen,m,sg",False
18591,18591,звук,звук,"S,inan,m,nom,sg",колокол,колокола,"S,gen,inan,m,sg",False
18592,18592,концепция,концепция,"S,f,inan,nom,sg",развитие,развития,"S,gen,inan,n,sg",False
18593,18593,луч,луч,"S,inan,m,nom,sg",надежда,надежды,"S,f,gen,inan,sg",False
18594,18594,осень,осень,"S,f,inan,nom,sg",зима,зима,"S,f,inan,nom,sg",False
18595,18595,полнота,полнота,"S,f,inan,nom,sg",власть,власти,"S,f,gen,inan,sg",False
18596,18596,принцип,принципы,"S,inan,m,nom,pl",организация,организации,"S,f,gen,inan,sg",False
18597,18597,продажа,продажа,"S,f,inan,nom,sg",билет,билетов,"S,gen,inan,m,pl",False
18598,18598,свобода,свобода,"S,f,inan,nom,sg",человек,человека,"S,anim,gen,m,sg",False
18599,18599,сын,сын,"S,anim,m,nom,sg",отец,отца,"S,anim,gen,m,sg",False
18600,18600,тень,тени,"S,f,inan,nom,pl",человек,людей,"S,anim,gen,m,pl",False
18601,18601,условие,условия,"S,inan,n,nom,pl",договор,договора,"S,gen,inan,m,sg",False
18602,18602,вид,вид,"S,inan,m,nom,sg",искусство,искусства,"S,gen,inan,n,sg",False
18603,18603,плод,плоды,"S,inan,m,nom,pl",просвещение,просвещения,"S,gen,inan,n,sg",False
18604,18604,порядок,порядок,"S,inan,m,nom,sg",день,дня,"S,gen,inan,m,sg",False
18605,18605,радиус,радиус,"S,inan,m,nom,sg",действие,действия,"S,gen,inan,n,sg",False
18606,18606,развитие,развитие,"S,inan,n,nom,sg",личность,личности,"S,f,gen,inan,sg",False
18607,18607,разность,разность,"S,f,inan,nom,sg",потенциал,потенциалов,"S,gen,inan,m,pl",False
18608,18608,руководитель,руководители,"S,anim,m,nom,pl",партия,партии,"S,f,gen,inan,sg",False
18609,18609,рынок,рынок,"S,inan,m,nom,sg",труд,труда,"S,gen,inan,m,sg",False
18610,18610,ряд,ряд,"S,inan,m,nom,sg",лицо,лиц,"S,anim,gen,n,pl",False
18611,18611,сила,сила,"S,f,inan,nom,sg",ветер,ветра,"S,gen,inan,m,sg",False
18612,18612,срок,срок,"S,inan,m,nom,sg",подача,подачи,"S,f,gen,inan,sg",False
18613,18613,угол,угол,"S,inan,m,nom,sg",зрение,зрения,"S,gen,inan,n,sg",False
18614,18614,число,число,"S,inan,n,nom,sg",случай,случаев,"S,gen,inan,m,pl",False
18615,18615,вступление,вступление,"S,inan,n,nom,sg",россия,России,"S,f,gen,inan,sg,topon",False
18616,18616,голос,голос,"S,inan,m,nom,sg",жена,жены,"S,anim,f,gen,sg",False
18617,18617,делегат,делегаты,"S,anim,m,nom,pl",съезд,съезда,"S,gen,inan,m,sg",False
18618,18618,дефицит,дефицит,"S,inan,m,nom,sg",бюджет,бюджета,"S,gen,inan,m,sg",False
18619,18619,заместитель,заместитель,"S,anim,m,nom,sg",командующий,командующего,"S,anim,gen,m,sg",False
18620,18620,история,история,"S,f,inan,nom,sg",искусство,искусства,"S,gen,inan,n,sg",False
18621,18621,методика,методика,"S,f,inan,nom,sg",расчет,расчета,"S,gen,inan,m,sg",False
18622,18622,секретарь,секретарь,"S,anim,m,nom,sg",редакция,редакции,"S,f,gen,inan,sg",False
18623,18623,блок,блок,"S,inan,m,nom,sg",управление,управления,"S,gen,inan,n,sg",False
18624,18624,господин,господин,"S,anim,m,nom,sg",лейтенант,лейтенант,"S,anim,m,nom,sg",False
18625,18625,командир,командир,"S,anim,m,nom,sg",группа,группы,"S,f,gen,inan,sg",False
18626,18626,начальник,начальник,"S,anim,m,nom,sg",караул,караула,"S,gen,inan,m,sg",False
18627,18627,самолет,самолет,"S,inan,m,nom,sg",ан,ан,"S,0,inan,m,nom,sg",False
18628,18628,матушка,матушка,"S,anim,f,nom,sg",государыня,государыня,"S,anim,f,nom,sg",False
18629,18629,теория,теория,"S,f,inan,nom,sg",мода,моды,"S,f,gen,inan,sg",False
18630,18630,императрица,императрица,"S,anim,f,nom,sg",мать,мать,"S,anim,f,nom,sg",False
18631,18631,срок,срок,"S,inan,m,nom,sg",хранение,хранения,"S,gen,inan,n,sg",False
18632,18632,сын,сын,"S,anim,m,nom,sg",полк,полка,"S,gen,inan,m,sg",False
18633,18633,пан,пан,"S,anim,m,nom,sg",воевода,воевода,"S,anim,m,nom,sg",False
18634,18634,часть,части,"S,f,inan,nom,pl",армия,армии,"S,f,gen,inan,sg",False
18635,18635,анализ,анализ,"S,inan,m,nom,sg",кровь,крови,"S,f,gen,inan,sg",False
18636,18636,букет,букет,"S,inan,m,nom,sg",цветок,цветов,"S,gen,inan,m,pl",False
18637,18637,бутылка,бутылка,"S,f,inan,nom,sg",пиво,пива,"S,gen,inan,n,sg",False
18638,18638,вопрос,вопросы,"S,inan,m,nom,pl",организация,организации,"S,f,gen,inan,sg",False
18639,18639,дань,дань,"S,f,inan,nom,sg",мода,моде,"S,dat,f,inan,sg",False
18640,18640,десяток,десятки,"S,inan,m,nom,pl",рука,рук,"S,f,gen,inan,pl",False
18641,18641,директор,директор,"S,anim,m,nom,sg",предприятие,предприятия,"S,gen,inan,n,sg",False
18642,18642,дура,дура,"S,anim,f,nom,sg",баба,баба,"S,anim,f,nom,sg",False
18643,18643,жажда,жажда,"S,f,inan,nom,sg",власть,власти,"S,f,gen,inan,sg",False
18644,18644,звук,звук,"S,inan,m,nom,sg",голос,голоса,"S,gen,inan,m,sg",False
18645,18645,капитан,капитан,"S,anim,m,nom,sg",корабль,корабля,"S,gen,inan,m,sg",False
18646,18646,качество,качество,"S,inan,n,nom,sg",продукция,продукции,"S,f,gen,inan,sg",False
18647,18647,количество,количество,"S,inan,n,nom,sg",ребенок,детей,"S,anim,gen,m,pl",False
18648,18648,колхоз,колхоз,"S,inan,m,nom,sg",имя,имени,"S,gen,inan,n,sg",False
18649,18649,конец,конец,"S,inan,m,nom,sg",жизнь,жизни,"S,f,gen,inan,sg",False
18650,18650,кончик,кончики,"S,inan,m,nom,pl",палец,пальцев,"S,gen,inan,m,pl",False
18651,18651,кровь,кровь,"S,f,inan,nom,sg",кровь,кровь,"S,f,inan,nom,sg",False
18652,18652,круг,круг,"S,inan,m,nom,sg",знакомый,знакомых,"S,anim,gen,m,pl",False
18653,18653,кусок,кусок,"S,inan,m,nom,sg",мыло,мыла,"S,gen,inan,n,sg",False
18654,18654,мера,меры,"S,f,inan,nom,pl",борьба,борьбы,"S,f,gen,inan,sg",False
18655,18655,мечта,мечты,"S,f,inan,nom,pl",мечта,мечты,"S,f,inan,nom,pl",False
18656,18656,облако,облако,"S,inan,n,nom,sg",дым,дыма,"S,gen,inan,m,sg",False
18657,18657,огонь,огни,"S,inan,m,nom,pl",город,города,"S,gen,inan,m,sg",False
18658,18658,отделение,отделение,"S,inan,n,nom,sg",милиция,милиции,"S,f,gen,inan,sg",False
